customer_id,full_name,age,country,account_open_date,transaction_date,transaction_type,transaction_amount,account_balance,is_international
501896,Cameron Thomas,68,USA,2018-08-21,2024-02-09,Deposit,2002.05,2927.88,False
184896,Morgan Wilson,55,Spain,2020-03-10,2023-10-29,ATM,969.89,13748.07,False
577095,Morgan Jones,50,Canada,2020-06-17,2023-08-19,Online,708.93,12695.05,True
171295,Sam Wilson,40,Netherlands,2015-11-13,2023-03-07,POS,223.35,13325.68,True
843974,Alex Davis,32,France,2020-06-09,2023-04-22,Online,4214.21,8141.18,True
987121,Riley Davis,50,Canada,2016-09-26,2023-01-13,POS,2664.45,8647.98,False
373255,Taylor Wilson,42,UK,2020-04-09,2024-01-28,Deposit,-79.88,12350.48,True
399648,Taylor Thomas,34,Spain,2020-08-18,2024-05-14,ATM,1604.19,13636.78,False
757162,Cameron Smith,50,France,2022-09-22,2024-08-20,ATM,1522.54,11698.51,False
108155,Sam Thomas,64,India,2023-08-11,2023-08-22,Deposit,499.57,7572.79,False
566872,Drew Smith,72,Germany,2024-05-23,2024-08-24,Online,1895.29,20162.62,True
925816,Jordan Davis,19,Canada,2021-03-20,2023-11-10,Transfer,1326.55,8187.98,True
474705,Taylor Wilson,31,India,2018-12-10,2024-07-19,Deposit,1379.92,10546.74,False
671542,Taylor Smith,70,Italy,2016-07-06,2023-01-12,POS,3564.65,17159.12,False
908350,Casey Davis,57,Italy,2024-06-03,2023-07-28,Online,727.95,11634.08,False
710269,Riley Williams,57,Australia,2016-12-16,2023-01-14,Transfer,3030.23,10033.26,False
654594,Jamie Miller,68,Spain,2018-07-11,2024-09-24,ATM,2638.57,11407.9,False
247718,Riley Davis,56,USA,2019-09-10,2024-02-22,POS,2624.51,18534.68,True
408987,Casey Davis,68,Italy,2020-02-27,2024-03-12,ATM,3146.54,8781.31,True
745263,Casey Johnson,23,USA,2024-04-12,2024-01-12,POS,2516.1,5446.98,True
458745,Jamie Smith,23,Canada,2018-01-12,2023-01-20,Transfer,4335.9,10667.85,True
207512,Cameron Smith,20,Canada,2018-09-03,2024-08-09,POS,3215.69,20221.42,False
247443,Riley Williams,24,Netherlands,2015-04-21,2023-03-11,Transfer,2508.3,4379.2,False
570587,Jordan Smith,68,Spain,2015-09-08,2023-07-30,Deposit,4063.7,23898.45,False
473616,Alex Williams,25,Germany,2021-08-27,2023-04-11,Deposit,2833.81,13699.77,False
757409,Morgan Smith,59,UK,2020-08-16,2024-11-28,POS,1101.29,20799.72,True
786976,Drew Brown,69,France,2016-04-03,2023-05-12,Online,639.02,19425.05,True
465871,Morgan Brown,32,Italy,2018-01-12,2024-09-14,ATM,337.8,9448.79,True
475037,Jamie Johnson,64,Germany,2015-07-27,2024-01-16,POS,4447.0,8496.97,False
907364,Drew Williams,46,Netherlands,2017-06-18,2023-05-12,POS,3405.74,6786.95,True
217796,Jamie Jones,50,France,2024-06-23,2023-01-20,ATM,4655.58,9531.37,False
391999,Riley Brown,69,Spain,2024-04-08,2024-06-19,POS,2818.1,17049.74,True
292506,Drew Thomas,47,France,2015-01-22,2023-08-15,ATM,2103.7,7635.4,False
798376,Jordan Brown,56,India,2016-02-14,2023-06-03,Transfer,-171.56,6722.8,True
369544,Casey Johnson,44,India,2017-06-13,2024-04-13,Online,3194.03,12224.73,True
480002,Drew Smith,53,UK,2016-05-29,2024-02-09,Deposit,2702.15,20975.48,True
798002,Casey Thomas,46,France,2023-10-04,2023-07-21,Deposit,4946.15,8815.08,False
639439,Sam Davis,55,Spain,2017-03-19,2023-02-07,Online,815.37,1015.4,True
690978,Morgan Johnson,74,Germany,2017-05-23,2023-07-07,ATM,2419.06,3714.98,False
628787,Drew Williams,50,UK,2015-01-14,2023-02-26,Online,3080.27,21185.12,True
630583,Jordan Jones,54,USA,2017-08-28,2023-01-20,ATM,3045.25,16030.83,False
488215,Drew Johnson,44,Netherlands,2023-04-14,2023-09-30,Online,2587.11,8120.62,True
421184,Drew Smith,72,France,2023-05-20,2023-04-29,POS,3773.1,7399.23,False
898615,Riley Anderson,50,Canada,2023-06-11,2024-08-05,POS,627.4,6583.31,True
522515,Sam Miller,21,Italy,2020-11-04,2024-05-30,Online,3490.95,5875.41,True
768234,Jordan Anderson,39,Australia,2024-11-04,2023-08-09,Transfer,2908.54,21745.04,False
478480,Riley Smith,19,France,2023-02-04,2024-06-09,Online,4428.41,20134.11,False
132711,Sam Wilson,27,USA,2019-04-10,2024-05-29,Deposit,4159.57,13461.15,True
891971,Jordan Davis,22,France,2018-08-17,2024-12-28,POS,1233.31,18546.07,False
601157,Riley Wilson,27,Spain,2018-06-20,2023-12-02,Online,1019.31,6083.53,True
284423,Taylor Davis,50,India,2020-12-09,2024-11-28,Deposit,4899.09,19269.79,True
616349,Taylor Anderson,71,Germany,2023-10-24,2023-02-24,POS,2399.96,19537.0,False
803714,Casey Thomas,55,Germany,2024-12-17,2024-05-14,Transfer,4485.32,11685.02,False
757917,Cameron Wilson,30,Canada,2017-01-19,2024-06-19,Transfer,401.35,15574.89,True
924792,Jamie Davis,48,Netherlands,2024-05-20,2023-06-11,Deposit,3035.5,9007.44,True
837378,Drew Jones,64,Canada,2016-11-15,2024-10-31,Online,3954.23,10001.49,True
233272,Riley Williams,53,Netherlands,2020-04-11,2024-08-16,POS,4710.67,6941.11,True
867836,Jordan Jones,62,India,2021-06-14,2023-06-08,Transfer,1355.37,10212.53,False
802335,Jamie Williams,41,Spain,2016-11-25,2023-07-07,Deposit,3487.4,18108.67,False
907789,Jamie Thomas,69,Italy,2021-05-24,2023-03-01,ATM,2463.47,21273.86,False
743409,Drew Davis,73,Australia,2015-11-03,2023-11-15,Online,-166.54,11949.02,False
177505,Riley Smith,32,Netherlands,2020-06-12,2023-07-30,ATM,3295.0,20571.4,True
102869,Jamie Miller,46,Australia,2023-02-09,2024-02-10,Online,3295.53,19763.17,False
881474,Taylor Wilson,25,Germany,2016-10-23,2024-10-25,POS,4618.34,8167.87,False
554351,Morgan Miller,22,Germany,2016-07-02,2023-04-19,Deposit,2235.22,12002.99,False
412252,Casey Miller,46,India,2024-05-16,2023-03-17,POS,766.38,3193.16,False
736584,Casey Thomas,64,USA,2015-11-08,2024-06-25,ATM,-254.9,13419.95,False
718467,Casey Anderson,21,Australia,2022-12-30,2023-11-10,Deposit,1786.03,20789.03,True
190272,Alex Anderson,29,Netherlands,2017-12-18,2023-04-27,POS,1160.54,3988.62,True
138467,Morgan Johnson,62,Australia,2023-02-19,2024-12-04,POS,3685.99,18390.26,False
909760,Morgan Davis,19,Spain,2019-10-04,2023-01-19,POS,1448.47,14130.01,False
977844,Jamie Anderson,44,USA,2017-01-24,2024-03-07,ATM,4719.89,16433.63,False
580047,Morgan Wilson,48,India,2015-02-04,2024-11-15,POS,4792.71,12656.1,True
759347,Jamie Wilson,68,USA,2016-03-20,2023-12-16,Transfer,2915.0,10082.12,True
158871,Alex Johnson,68,UK,2020-11-10,2023-07-02,Online,4607.63,5608.09,True
228391,Casey Williams,53,Australia,2020-06-05,2023-04-23,Transfer,3684.7,8121.08,False
539430,Sam Williams,53,Australia,2018-05-15,2023-07-02,ATM,2507.73,2909.75,False
710704,Casey Thomas,43,Germany,2015-12-19,2024-04-25,ATM,491.69,12161.89,True
956703,Riley Wilson,60,India,2017-06-21,2023-05-26,POS,2022.29,4228.77,True
930496,Cameron Anderson,44,Australia,2018-09-17,2024-09-19,Deposit,2584.81,20057.9,False
356687,Riley Davis,22,Canada,2022-12-19,2023-04-23,Transfer,4251.79,14762.34,True
825451,Cameron Miller,37,Canada,2019-10-15,2024-04-20,ATM,2147.33,16171.16,False
207450,Riley Wilson,28,Spain,2015-06-08,2023-10-30,Online,4437.21,12713.27,False
271890,Casey Jones,27,Australia,2020-05-31,2023-04-28,ATM,3208.92,14464.46,False
538741,Casey Williams,57,Netherlands,2017-08-14,2023-06-10,Transfer,253.49,19112.41,False
381974,Jordan Williams,55,USA,2020-09-02,2024-02-05,Online,4972.4,6718.81,False
500109,Riley Johnson,23,Germany,2016-02-08,2023-07-17,Online,2399.78,7553.14,True
216381,Cameron Brown,25,India,2022-10-23,2023-09-17,POS,1655.22,17276.99,True
573125,Morgan Williams,40,Netherlands,2016-05-30,2024-10-21,Deposit,3125.13,5190.0,True
671621,Jamie Jones,64,USA,2022-08-11,2023-02-16,Online,98.91,1704.57,False
234508,Drew Anderson,43,Australia,2018-10-19,2024-02-03,POS,3000.96,10295.63,True
829650,Drew Jones,63,Netherlands,2024-06-15,2024-12-10,Deposit,2240.3,4174.44,True
962645,Jordan Williams,60,UK,2022-01-23,2024-07-12,POS,1736.71,13479.77,True
499111,Casey Williams,29,Netherlands,2017-08-13,2023-03-19,ATM,4741.61,9344.49,True
250810,Riley Brown,43,Canada,2021-01-08,2023-05-04,ATM,2373.97,20298.36,False
392890,Casey Smith,30,Australia,2024-12-12,2023-03-16,Deposit,705.15,16396.8,True
673665,Cameron Brown,57,Italy,2019-09-09,2023-05-17,POS,2024.3,16048.43,False
940477,Casey Smith,35,Netherlands,2023-03-14,2024-08-24,Transfer,4556.63,16933.82,False
460032,Alex Anderson,42,India,2016-08-30,2024-02-04,POS,468.53,17751.5,True
469599,Casey Brown,50,UK,2021-10-03,2024-05-19,Transfer,676.76,5215.7,True
760960,Jamie Johnson,64,Australia,2018-06-27,2024-05-14,Online,-428.34,17046.53,False
850020,Alex Thomas,57,Netherlands,2023-09-24,2024-07-26,Online,-421.95,15388.95,True
979611,Casey Wilson,60,France,2022-12-23,2023-05-18,Online,4061.65,19050.05,True
271836,Jamie Wilson,29,UK,2019-03-16,2023-02-19,POS,3526.67,14795.66,False
829903,Riley Brown,61,Italy,2022-03-10,2024-09-10,Deposit,1452.73,6452.99,False
145714,Alex Jones,53,France,2021-07-10,2024-09-16,Transfer,3340.71,11869.31,True
727234,Jamie Johnson,65,UK,2018-12-12,2023-09-11,POS,1673.63,17565.69,True
996048,Jordan Davis,21,Germany,2023-02-27,2024-09-21,Online,4740.93,5473.32,False
730271,Jamie Johnson,22,India,2019-12-03,2024-12-10,ATM,4818.79,20481.6,True
566960,Drew Smith,73,USA,2015-10-22,2024-07-16,Online,1660.37,6537.78,False
811851,Taylor Brown,54,UK,2017-01-24,2024-03-01,Deposit,4198.22,7169.97,True
224123,Drew Jones,25,Italy,2018-10-26,2024-06-30,Online,3751.99,6154.45,False
405628,Jordan Williams,59,Spain,2015-07-05,2023-10-29,Deposit,1205.0,1847.28,False
182989,Jordan Anderson,66,USA,2018-06-23,2024-08-03,ATM,776.22,11295.59,False
398356,Sam Thomas,45,Australia,2016-09-28,2023-12-15,Transfer,2020.29,6463.66,False
929957,Drew Thomas,48,UK,2018-07-15,2023-02-18,Online,3797.42,23587.11,True
278274,Morgan Anderson,26,USA,2024-01-22,2023-03-15,Deposit,4780.92,16312.21,True
787995,Sam Wilson,71,Netherlands,2016-06-13,2024-12-04,Transfer,3699.68,6543.6,False
425352,Jamie Jones,68,UK,2024-12-02,2023-09-18,ATM,4203.64,18010.01,True
920260,Drew Davis,46,France,2020-08-30,2023-12-22,Deposit,2816.85,20781.95,False
511927,Casey Thomas,31,Italy,2023-02-06,2024-08-04,ATM,4094.74,19023.81,True
889852,Drew Smith,57,Canada,2022-12-24,2024-08-24,ATM,3814.31,5435.46,False
983184,Drew Johnson,58,Canada,2017-03-04,2023-09-17,POS,1573.42,19501.52,True
231373,Morgan Williams,39,Italy,2024-10-31,2024-09-29,Transfer,2535.95,18435.14,True
538452,Casey Johnson,28,Spain,2020-11-17,2023-10-22,POS,3926.14,7176.39,False
215294,Taylor Williams,40,Italy,2022-08-31,2024-10-02,ATM,-246.69,883.85,False
559451,Taylor Anderson,18,Netherlands,2016-04-22,2023-11-09,Deposit,3944.44,15134.92,True
748307,Jordan Brown,63,Italy,2019-06-11,2024-09-03,Online,478.38,3683.49,True
165726,Alex Davis,54,Italy,2024-03-23,2023-07-01,POS,2330.76,19039.12,True
241564,Jamie Thomas,38,USA,2017-07-28,2024-11-16,Online,3945.51,11176.37,True
477812,Jamie Jones,43,Australia,2016-06-09,2023-12-30,POS,896.02,19162.58,True
368246,Alex Williams,63,Canada,2021-07-09,2023-07-07,Transfer,851.94,12209.13,False
805696,Casey Jones,53,Spain,2015-01-02,2024-07-22,Online,1715.2,5450.38,True
218015,Jamie Johnson,71,USA,2016-01-10,2024-06-26,POS,4420.54,7298.56,False
840674,Morgan Jones,40,Canada,2021-05-29,2024-08-18,ATM,-497.56,11074.24,False
354079,Drew Williams,74,Australia,2022-11-24,2024-10-25,Deposit,4457.61,19719.09,False
650929,Sam Johnson,18,Italy,2023-05-11,2024-07-01,ATM,345.94,15997.9,True
789944,Cameron Williams,71,Australia,2016-07-06,2024-12-25,Transfer,4945.48,10533.05,True
788105,Taylor Jones,72,Canada,2021-06-23,2024-02-12,Transfer,4751.66,8916.17,False
613758,Taylor Johnson,68,Germany,2019-03-06,2024-09-09,POS,2220.71,2654.16,True
465890,Alex Brown,57,UK,2020-01-26,2024-02-18,ATM,2319.96,15936.02,False
545101,Casey Thomas,32,UK,2016-01-16,2023-12-08,Online,2148.52,3772.23,False
136631,Drew Jones,38,France,2019-07-05,2023-08-08,POS,2994.94,11468.09,True
866577,Jamie Johnson,64,Netherlands,2015-01-14,2023-06-12,POS,-1.03,12072.45,True
172991,Jamie Jones,26,Australia,2016-05-18,2023-08-08,ATM,-320.6,18427.87,True
104014,Sam Jones,70,Italy,2021-03-28,2023-09-27,Deposit,-182.63,6122.23,False
373237,Cameron Anderson,26,Australia,2020-07-01,2024-09-23,Transfer,1944.01,7014.48,True
118070,Jamie Wilson,27,Italy,2023-08-22,2024-02-04,Online,1015.51,14133.3,False
922209,Jordan Thomas,69,Germany,2015-05-10,2023-07-01,Transfer,2921.22,15344.08,False
156958,Alex Davis,74,Germany,2017-04-17,2024-09-09,POS,4958.43,11667.41,False
182074,Riley Thomas,70,Netherlands,2023-10-22,2024-12-29,Deposit,1624.78,20194.01,True
635017,Casey Smith,43,Spain,2023-01-17,2023-07-24,POS,2656.13,19568.89,False
855073,Jordan Williams,58,Canada,2020-08-02,2024-08-04,Deposit,1785.82,6343.07,True
276089,Drew Thomas,52,France,2015-01-28,2024-07-09,ATM,4159.99,9018.93,True
297392,Alex Jones,69,Germany,2020-10-14,2023-08-16,Transfer,4462.3,14757.08,True
258823,Drew Smith,42,USA,2023-11-09,2024-11-26,POS,4325.46,19819.54,True
730152,Taylor Wilson,43,UK,2018-06-06,2024-09-10,Deposit,4859.05,5835.45,False
493002,Cameron Wilson,28,Italy,2015-09-18,2024-08-18,Deposit,-348.64,13548.73,False
833429,Casey Brown,55,India,2020-08-08,2023-09-07,POS,4118.99,17118.88,True
598863,Drew Davis,19,UK,2019-01-12,2024-03-16,Transfer,3634.75,8341.2,False
467654,Jamie Johnson,24,Germany,2018-12-18,2024-06-16,ATM,757.82,14416.74,True
679036,Jamie Miller,35,Germany,2016-04-04,2023-07-15,ATM,4759.76,23569.41,True
630089,Sam Miller,44,USA,2015-10-28,2024-11-20,Online,314.98,1346.02,False
250262,Riley Johnson,51,USA,2023-02-14,2024-06-02,Online,3237.52,9698.6,False
542905,Taylor Miller,44,India,2024-03-28,2023-03-11,Online,736.9,9556.62,False
335362,Sam Wilson,34,UK,2021-05-23,2024-09-30,Transfer,1872.59,19867.87,False
544209,Casey Davis,60,Netherlands,2024-06-28,2024-02-03,Online,3455.38,22704.38,True
653880,Cameron Smith,61,India,2023-06-09,2024-11-02,Online,2598.29,11536.18,False
897079,Jamie Johnson,68,UK,2016-09-21,2023-07-22,Transfer,1851.26,16876.83,True
764076,Riley Jones,71,Germany,2015-09-27,2023-05-28,Online,1294.86,11974.91,True
319963,Riley Johnson,41,UK,2022-03-24,2024-04-16,ATM,4118.13,14920.01,False
580761,Sam Anderson,42,Italy,2020-06-16,2024-10-16,POS,290.98,5925.16,False
348710,Alex Anderson,24,Netherlands,2019-06-17,2023-07-18,ATM,1865.57,6283.0,True
320984,Jamie Davis,69,Germany,2019-12-07,2024-03-01,ATM,4470.67,10301.98,True
997059,Alex Williams,23,Australia,2022-12-01,2024-10-27,Deposit,4152.17,15323.1,True
956748,Cameron Miller,70,Germany,2017-05-11,2024-05-06,POS,1705.18,2385.37,False
882355,Drew Wilson,41,UK,2024-05-25,2023-05-22,ATM,3697.1,21851.35,False
364512,Jamie Smith,50,Canada,2018-07-04,2023-11-09,POS,4027.38,7237.43,True
701863,Morgan Jones,66,Australia,2020-12-20,2023-06-14,ATM,4388.88,8868.64,False
368799,Cameron Brown,46,France,2024-03-01,2023-11-10,Transfer,2494.78,12908.48,False
337549,Casey Wilson,60,Germany,2019-12-05,2023-01-21,Transfer,624.53,14855.81,False
694319,Jamie Johnson,39,India,2019-09-03,2023-03-23,Online,904.2,2909.21,True
584299,Alex Thomas,43,Spain,2023-04-08,2024-08-03,Transfer,1126.32,7548.44,False
712210,Morgan Brown,45,India,2022-01-04,2023-05-11,POS,2765.91,22142.53,False
548982,Casey Anderson,67,India,2021-06-18,2024-08-21,Deposit,-319.55,5001.08,False
224046,Alex Anderson,38,Spain,2016-07-29,2024-12-30,Online,2998.23,9327.93,True
506619,Sam Johnson,66,Germany,2023-01-12,2023-11-01,ATM,1503.95,18250.27,False
132097,Morgan Johnson,24,France,2020-06-26,2024-01-06,Transfer,1123.83,2223.1,True
766326,Jamie Johnson,34,Canada,2018-07-31,2024-01-19,Online,4337.23,13683.03,False
749150,Taylor Wilson,37,Australia,2023-09-28,2024-03-20,Transfer,2030.01,9684.38,True
330229,Casey Anderson,58,Germany,2023-09-14,2024-02-29,Online,22.79,6422.87,True
218834,Casey Davis,66,Italy,2020-05-10,2023-06-10,POS,4047.11,9832.53,True
193848,Jamie Wilson,37,France,2022-06-27,2023-06-27,POS,-237.97,1680.37,True
152921,Morgan Wilson,71,France,2020-07-13,2024-09-20,ATM,3497.12,9862.15,True
805086,Cameron Brown,39,UK,2023-12-20,2024-12-08,Online,3756.48,4713.22,True
750429,Sam Williams,45,Australia,2021-01-21,2024-05-04,Deposit,1439.31,17080.49,True
805660,Drew Anderson,57,India,2021-06-10,2023-11-23,POS,4036.33,12061.06,False
384821,Taylor Johnson,66,Canada,2024-10-08,2024-08-20,ATM,2336.13,11269.82,True
155609,Casey Davis,24,Italy,2019-07-14,2023-10-16,Online,2048.12,19930.65,True
327897,Riley Anderson,18,Australia,2019-04-29,2024-08-15,ATM,-250.28,12945.01,False
131024,Casey Smith,49,Netherlands,2020-01-22,2024-10-25,POS,1095.16,1355.54,True
170313,Casey Jones,30,UK,2021-01-12,2024-07-26,ATM,4620.55,23489.73,True
489957,Drew Thomas,47,Spain,2018-10-22,2024-07-26,Online,1655.03,6474.2,True
284078,Jamie Brown,40,Italy,2019-10-09,2023-12-20,Transfer,2506.85,4748.37,False
457429,Jamie Anderson,68,Australia,2020-04-09,2023-01-28,Deposit,2426.12,17811.87,False
561243,Jamie Miller,73,Spain,2016-09-11,2023-02-12,POS,2747.37,12806.87,True
213632,Riley Anderson,36,Italy,2018-06-28,2024-11-11,Online,-162.68,8569.35,True
351451,Cameron Davis,49,Italy,2017-08-14,2024-02-27,Online,1491.97,6557.08,True
103051,Jamie Miller,47,Canada,2020-04-23,2024-08-20,ATM,3477.21,14471.89,True
804107,Morgan Williams,46,France,2021-07-09,2023-06-26,POS,603.08,6163.33,True
476836,Drew Davis,66,Italy,2017-08-26,2024-06-12,Transfer,619.68,18661.18,False
711523,Morgan Davis,62,Canada,2022-01-02,2024-09-01,Transfer,-444.5,3938.07,True
821772,Alex Miller,46,Australia,2018-08-09,2024-05-08,Deposit,1906.15,19604.82,True
289407,Jamie Davis,47,Netherlands,2017-11-09,2023-07-17,Deposit,4355.04,15587.21,False
549395,Sam Brown,33,Germany,2015-10-09,2024-09-01,ATM,-214.54,16372.37,False
562894,Jamie Smith,57,Germany,2022-10-15,2024-07-30,POS,551.15,14836.79,False
311810,Taylor Anderson,36,France,2023-05-31,2024-05-31,Transfer,1205.46,15169.69,False
827975,Drew Miller,35,Canada,2020-12-06,2024-05-28,POS,3524.49,10078.97,False
173523,Jordan Wilson,18,Netherlands,2017-11-24,2023-01-22,ATM,3023.5,7778.05,False
860463,Jordan Anderson,31,UK,2015-07-17,2023-04-22,POS,1787.69,6084.33,False
194476,Jamie Smith,68,Australia,2021-12-07,2023-02-26,POS,3674.88,20832.99,True
333841,Taylor Davis,64,Italy,2017-12-18,2023-03-07,POS,2852.97,19279.46,False
903451,Taylor Johnson,67,Italy,2022-11-24,2023-04-08,ATM,4428.22,13295.63,True
970045,Jamie Jones,19,Australia,2018-03-30,2023-05-24,ATM,3999.15,6734.0,True
322866,Riley Thomas,71,Australia,2017-10-05,2024-03-10,ATM,890.47,8597.29,True
186672,Sam Johnson,45,Canada,2022-07-01,2024-09-28,Transfer,992.91,13417.84,True
698135,Riley Anderson,66,Italy,2018-05-14,2024-11-09,Online,189.46,9332.08,True
444894,Sam Miller,67,Germany,2017-11-01,2023-03-27,POS,1353.31,16979.08,False
834994,Jamie Anderson,47,France,2016-05-04,2024-08-10,Deposit,4997.49,24950.18,True
128251,Alex Thomas,55,Germany,2015-10-03,2023-12-10,Deposit,1731.63,5635.16,False
727769,Jordan Williams,68,Spain,2022-07-03,2023-10-21,Online,712.69,9959.74,False
474710,Casey Williams,21,USA,2021-04-08,2024-07-24,POS,3693.66,12370.24,True
650233,Jordan Davis,18,Netherlands,2018-05-24,2024-10-11,POS,2483.59,8642.99,False
977284,Jordan Johnson,25,Spain,2018-06-28,2024-09-02,POS,322.81,4364.91,False
132217,Jamie Brown,46,USA,2015-05-06,2024-12-04,ATM,1593.79,3001.06,False
108308,Casey Smith,72,Australia,2015-08-05,2023-08-31,Transfer,1779.58,19533.25,False
368093,Alex Miller,56,Germany,2024-03-31,2024-07-14,ATM,3646.06,12101.05,True
283062,Alex Jones,20,UK,2018-04-23,2023-02-01,POS,-386.31,9601.91,False
494366,Riley Miller,49,France,2023-07-08,2024-01-26,Online,979.61,19326.76,True
844840,Sam Brown,27,Italy,2018-05-31,2023-10-04,POS,2346.78,17894.96,True
200235,Morgan Anderson,27,India,2023-11-30,2024-06-15,POS,978.66,3675.64,True
174740,Sam Thomas,36,India,2021-12-17,2023-06-03,Transfer,2956.39,14308.25,False
478496,Taylor Brown,63,UK,2021-10-10,2024-01-18,POS,2150.27,11051.09,False
953049,Taylor Johnson,51,USA,2023-11-24,2023-03-09,ATM,1489.41,17453.91,True
850201,Drew Davis,50,Germany,2017-07-07,2023-08-02,Deposit,4720.65,19232.88,False
903328,Drew Williams,40,India,2024-07-31,2024-10-16,Transfer,2976.88,16815.95,False
277247,Jamie Thomas,72,Australia,2018-08-10,2024-01-11,Transfer,214.68,7091.52,True
763165,Taylor Williams,45,Germany,2021-01-07,2023-08-01,Transfer,2580.5,18699.28,True
629525,Jamie Jones,49,Netherlands,2021-08-28,2023-03-20,POS,3794.03,4936.62,True
120056,Jamie Jones,67,Germany,2019-07-20,2024-12-26,Transfer,3396.69,6673.23,True
276615,Alex Wilson,24,Spain,2015-11-04,2024-09-19,Transfer,446.49,7225.39,True
287628,Casey Anderson,46,France,2018-09-21,2024-08-26,ATM,4848.31,6476.78,False
738836,Taylor Johnson,25,UK,2020-05-23,2024-01-16,Online,1968.48,6744.87,True
473632,Jamie Miller,18,Germany,2022-08-25,2024-11-10,ATM,374.64,16994.64,False
234415,Drew Jones,74,Germany,2017-06-10,2023-02-27,ATM,491.08,19461.29,True
506716,Sam Jones,72,USA,2016-01-10,2023-01-26,Online,40.29,6201.88,False
546438,Jamie Jones,20,Netherlands,2023-06-07,2024-03-22,Online,3919.35,9283.21,True
653663,Morgan Davis,41,Germany,2020-07-26,2023-03-07,Transfer,171.17,5841.03,False
765022,Jamie Johnson,40,India,2018-09-26,2023-09-11,ATM,188.19,5814.8,True
641252,Morgan Davis,25,Germany,2015-05-09,2023-02-13,POS,4177.59,4992.6,True
737717,Drew Miller,71,Italy,2017-10-11,2023-04-07,Deposit,1395.32,19940.96,True
352764,Drew Jones,74,Germany,2019-12-05,2024-07-07,Deposit,-330.28,4022.31,True
814998,Casey Smith,64,Australia,2022-06-09,2023-08-15,Deposit,-214.58,8243.5,False
566882,Sam Jones,54,Spain,2024-05-16,2024-11-09,ATM,281.94,574.71,True
840427,Alex Thomas,20,France,2018-10-13,2024-03-11,Online,673.66,17846.97,True
612153,Alex Thomas,68,Italy,2016-05-31,2024-08-23,Transfer,3158.3,17808.33,True
167215,Jamie Jones,50,Netherlands,2019-02-27,2024-01-14,Transfer,365.29,19305.74,True
955474,Morgan Thomas,45,Australia,2015-03-27,2023-06-27,Deposit,153.81,15807.96,False
244356,Riley Williams,64,Spain,2018-04-13,2024-03-02,Transfer,3705.96,10048.72,True
303861,Morgan Thomas,25,France,2023-12-09,2024-12-09,POS,3190.8,8223.48,False
455612,Casey Brown,51,France,2021-06-16,2023-11-03,POS,1894.28,15878.83,True
554605,Jordan Smith,52,Spain,2018-02-16,2024-05-18,Online,2521.2,9867.04,False
109435,Casey Wilson,49,Australia,2024-01-03,2023-09-25,Transfer,1215.91,12583.59,True
547556,Alex Thomas,41,Netherlands,2021-10-10,2024-08-08,ATM,2153.75,2378.27,True
799438,Riley Brown,31,Netherlands,2020-06-16,2023-01-08,Transfer,2286.7,3618.23,False
965264,Jordan Jones,49,USA,2024-07-17,2024-05-22,ATM,1629.8,12383.62,False
675581,Riley Davis,73,Netherlands,2020-12-01,2024-04-20,Deposit,4486.15,15850.98,False
178781,Taylor Williams,63,Spain,2023-10-22,2023-10-24,ATM,-411.66,14642.25,True
291475,Taylor Anderson,60,Germany,2024-11-18,2023-06-13,Deposit,3801.94,6528.05,True
260196,Riley Anderson,33,Spain,2015-10-30,2024-04-29,POS,184.11,10496.45,True
326507,Cameron Jones,21,Spain,2022-08-23,2024-08-19,Transfer,3886.51,7856.02,False
406063,Taylor Jones,69,Italy,2016-08-10,2023-03-13,Online,2887.52,4842.12,True
864121,Jamie Jones,54,UK,2017-09-13,2024-07-20,Transfer,4138.03,12406.9,True
876665,Riley Johnson,71,India,2020-02-07,2024-07-12,Deposit,36.33,3386.73,False
790607,Jamie Johnson,38,Germany,2015-12-11,2023-08-26,Transfer,2574.39,7087.85,False
221172,Taylor Williams,31,Canada,2017-03-24,2023-04-14,Online,2255.98,8675.32,False
456902,Sam Anderson,48,UK,2020-06-10,2023-07-29,Deposit,3384.06,8645.89,False
584963,Riley Johnson,72,France,2022-10-19,2024-07-07,Deposit,2438.6,4281.67,False
555968,Sam Smith,65,Australia,2023-05-31,2024-04-12,Online,2474.04,4363.37,True
418717,Casey Anderson,35,India,2023-10-24,2024-03-29,Transfer,1862.78,5808.44,False
159101,Jordan Wilson,24,India,2018-08-03,2023-09-25,Online,1198.59,2304.72,False
595972,Riley Jones,27,Italy,2020-06-22,2024-01-21,ATM,2152.45,14718.94,False
388790,Drew Davis,24,France,2019-08-05,2024-01-22,POS,151.71,5969.51,True
990617,Riley Johnson,50,Canada,2023-07-22,2023-09-16,Online,4788.32,10455.26,True
647337,Morgan Wilson,40,Germany,2018-08-20,2023-10-10,Deposit,3429.26,10136.03,False
834965,Alex Thomas,38,Spain,2017-12-28,2024-09-17,ATM,4738.57,18028.22,True
460260,Cameron Miller,36,Germany,2021-08-05,2023-02-09,POS,747.0,18172.61,True
983811,Drew Williams,65,Italy,2024-01-05,2024-04-30,Online,4336.38,19542.21,False
692673,Jordan Wilson,36,India,2017-10-06,2023-08-08,POS,3948.34,18526.17,False
750419,Casey Davis,53,Germany,2016-12-04,2023-05-09,Transfer,3224.34,12963.72,False
533374,Jordan Brown,46,Netherlands,2016-07-28,2024-06-03,Deposit,2937.66,16844.39,True
